ID	GTEX-111CU	GTEX-111YS	GTEX-1122O	GTEX-117XS	GTEX-11DXX	GTEX-11DXY	GTEX-11DXZ	GTEX-11EI6	GTEX-11EM3	GTEX-11EMC	GTEX-11EQ9	GTEX-11GS4	GTEX-11I78	GTEX-11ONC	GTEX-11P7K	GTEX-11P81	GTEX-11PRG	GTEX-11TT1	GTEX-11TUW	GTEX-11WQK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZU8	GTEX-1211K	GTEX-1212Z	GTEX-12696	GTEX-12KS4	GTEX-12WSD	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSL	GTEX-12WSM	GTEX-12ZZW	GTEX-12ZZX	GTEX-12ZZY	GTEX-13111	GTEX-1339X	GTEX-1399R	GTEX-1399U	GTEX-139T6	GTEX-139TS	GTEX-139UW	GTEX-13CF2	GTEX-13CF3	GTEX-13D11	GTEX-13FH7	GTEX-13FHO	GTEX-13FTW	GTEX-13G51	GTEX-13N2G	GTEX-13O1R	GTEX-13O61	GTEX-13OVI	GTEX-13OVJ	GTEX-13OW5	GTEX-13OW6	GTEX-13OW8	GTEX-13PL7	GTEX-13QBU	GTEX-13SLW	GTEX-13U4I	GTEX-13VXT	GTEX-13X6I	GTEX-13X6K	GTEX-145MH	GTEX-145MO	GTEX-V955	GTEX-WFG7	GTEX-WFG8	GTEX-WFON	GTEX-WHPG	GTEX-WHWD	GTEX-WI4N	GTEX-WQUQ	GTEX-WYVS	GTEX-X15G	GTEX-X4EO	GTEX-XAJ8	GTEX-XBED	GTEX-XQ8I	GTEX-XUJ4	GTEX-XUW1	GTEX-XUZC	GTEX-XV7Q	GTEX-XXEK	GTEX-Y114	GTEX-Y3I4	GTEX-Y5LM	GTEX-Y9LG	GTEX-YEC3	GTEX-YECK	GTEX-YF7O	GTEX-YJ8A	GTEX-Z93S	GTEX-ZA64	GTEX-ZAB4	GTEX-ZAB5	GTEX-ZAJG	GTEX-ZC5H	GTEX-ZDTS	GTEX-ZE7O	GTEX-ZF28	GTEX-ZG7Y	GTEX-ZLFU	GTEX-ZLV1	GTEX-ZP4G	GTEX-ZPCL	GTEX-ZPIC	GTEX-ZPU1	GTEX-ZQG8	GTEX-ZT9W	GTEX-ZTSS	GTEX-ZTTD	GTEX-ZV6S	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZVT4	GTEX-ZVZQ	GTEX-ZXES	GTEX-ZY6K	GTEX-ZYFG	GTEX-ZYT6	GTEX-ZYY3	GTEX-ZZ64 
InferredCov8	-0.00874202977865934	0.0472312085330486	0.0314838886260986	-0.0352481752634048	0.014146676287055	0.0859196782112122	-0.0789705589413643	-0.0481273420155048	-0.0677033066749573	-0.0647952705621719	0.120919711887836	-0.0312631167471409	-0.09342060983181	0.0428843945264816	0.0167872980237007	-0.112374544143677	-0.0406151451170444	-0.0916127562522888	0.0513405799865723	0.11490274220705	-0.0398013442754745	0.0167573932558298	-0.0624555684626102	0.0262866038829088	0.0603083223104477	0.149973019957542	-0.0202319156378508	0.012805575504899	-0.0320114567875862	-0.0788338407874107	0.0202229600399733	0.043304804712534	-0.142844498157501	-0.00174562796019018	0.0623890459537506	0.0511594228446484	-0.120822176337242	-0.0615392923355103	0.0326169729232788	0.0246828626841307	-0.0888383463025093	-0.0377070195972919	0.075424924492836	-0.0894517675042152	0.00995225366204977	-0.0033675457816571	-0.125892981886864	-0.0259103607386351	-0.012436986900866	0.0271134823560715	0.02515884116292	0.0123032415285707	-0.120122328400612	-0.0664703324437141	-0.0167129971086979	0.0971424356102943	-0.082272469997406	-0.0163558144122362	0.0307437498122454	-0.0135667826980352	0.0690128430724144	0.0470323078334332	-0.107246845960617	0.0231002420186996	0.0962340757250786	0.0316881537437439	0.157777801156044	-0.127396866679192	-0.0564359575510025	0.104681685566902	-0.0400788597762585	-0.0196727272123098	-0.136087492108345	0.100382559001446	-0.0516282245516777	-0.104810111224651	0.0946912914514542	0.0748042017221451	0.0933361798524857	-0.00820080935955048	-0.0893835127353668	0.0467783100903034	0.0576882734894753	-0.124667160212994	-0.00834664143621922	0.0248856395483017	-0.0585099831223488	0.125837057828903	0.100191928446293	0.0458942726254463	-0.0241036843508482	-0.0255462508648634	0.131016224622726	-0.0552837215363979	-0.0469649359583855	-0.137537404894829	-0.0602954663336277	-0.030028972774744	-0.0439826846122742	-0.12121843546629	0.0627734735608101	-0.0499959066510201	0.133184105157852	-0.0242578070610762	-0.114877633750439	0.0264912601560354	0.104865439236164	0.0243745092302561	-0.0430318005383015	-0.00684217782691121	0.131183609366417	0.0646115764975548	0.0490259826183319	0.011427279561758	0.0824386104941368	0.0234441179782152	0.0859646499156952	-0.00447590416297317	-0.00372489751316607	0.0390722006559372	-0.0242824424058199	0.0477199479937553	-0.0163920577615499	0.0811470746994019
InferredCov9	-0.0979409366846085	0.0195210687816143	-0.0516875348985195	0.0324100963771343	-0.0405889041721821	-0.109311461448669	-0.0138829927891493	-0.00935020484030247	-0.0785848647356033	0.0147806825116277	0.00545773422345519	-0.0455144308507442	0.0667196810245514	0.164387956261635	-0.113120511174202	-0.0762472227215767	0.0027900671120733	-0.100642986595631	-0.0145056135952473	0.0597561225295067	0.0650757998228073	0.0506582446396351	0.0280097760260105	0.0129110813140869	0.0139467185363173	-0.0941762700676918	-0.0989552065730095	-0.0717290043830872	-0.132420837879181	-0.111537098884583	-0.11498074233532	0.16774982213974	-0.00206409394741058	0.00495970994234085	-0.0431809239089489	-0.0796992555260658	-0.0280592516064644	0.00394300743937492	-0.0331441611051559	-0.0407386459410191	0.0568487644195557	0.0912488400936127	0.0642849951982498	-0.0519856028258801	-0.100660443305969	0.027128404006362	-0.0658855512738228	-0.0527747012674809	0.0461389310657978	0.0339016765356064	-0.168301180005074	-0.0607762522995472	0.128306835889816	-0.0494374968111515	0.0824432596564293	-0.0946423411369324	0.089391902089119	-0.109495237469673	0.00351859745569527	0.0517816208302975	-0.0599935352802277	0.0931353494524956	0.21976625919342	0.0178651921451092	-0.0538997761905193	0.0321411229670048	0.122232414782047	0.100501552224159	0.0804075971245766	0.0121170822530985	0.0558385141193867	0.0150722498074174	-0.0242202412337065	0.0684029087424278	-0.0208118036389351	-0.122609511017799	-0.126320227980614	-0.019018866121769	0.114054434001446	-0.0602251142263412	0.00546743627637625	-0.0466127060353756	-0.0453087165951729	0.0205120574682951	0.0156809482723475	0.0602783299982548	0.0518450289964676	0.0482169091701508	0.0287994109094143	0.0172011759132147	-0.0609214678406715	-0.0207179300487041	-0.00256902747787535	-0.0353603437542915	0.0733600929379463	0.0820927321910858	-0.0230088271200657	0.0145281935110688	0.0861702337861061	0.0430015921592712	0.036378838121891	0.0968674272298813	0.0214989613741636	-0.00456619495525956	0.010679685510695	-0.0588285773992538	0.0953430458903313	0.00686874659731984	-0.108468517661095	0.0471339747309685	0.0456243827939034	0.0921283438801765	-0.0514733642339706	0.0799029991030693	0.123916037380695	-0.126130893826485	0.103325575590134	-0.0366926230490208	0.0863393470644951	-0.0835376307368279	-0.031333040446043	-0.0789206400513649	-0.0147450668737292	-0.034144688397646
InferredCov10	0.0539846569299698	-0.011922930367291	-0.045157678425312	0.0403767190873623	0.0732097923755646	-0.0307864770293236	-0.0876582190394402	0.0410247780382633	-0.0934967920184135	0.0226876065135002	0.00211928435601294	-0.00390505138784647	0.0196344796568155	-0.0922600924968719	0.00328970816917717	-0.135556176304817	0.0973446145653725	-0.182897612452507	0.0140444720163941	-0.070260114967823	0.090509295463562	-0.0133024202659726	0.121161825954914	-0.0574457235634327	-0.0408077500760555	0.00695681571960449	0.0763485729694366	0.0405707769095898	0.209771856665611	-0.0747451558709145	-0.0134810069575906	-0.0731800198554993	0.121751643717289	-0.0487252250313759	-0.111347816884518	-0.0418266654014587	-0.0744883641600609	-0.0611347071826458	-0.0149567872285843	0.078336775302887	0.00883158389478922	0.125924736261368	-0.0582320913672447	0.0513089261949062	0.0408061780035496	-0.0211350303143263	-0.0337052382528782	0.0784667730331421	-0.0760545805096626	0.0454948879778385	-0.0733628273010254	0.129039272665977	0.0268886629492044	0.00985067710280418	0.0697675943374634	0.00720225507393479	-0.0397510789334774	0.0677830874919891	-0.0257534291595221	-0.0855316966772079	-0.145770952105522	-0.0309160631150007	0.0512486062943935	-0.159517422318459	-0.0242268219590187	0.0339379981160164	0.0659793466329575	-0.0620563253760338	0.0243286639451981	0.0178163070231676	-0.131847441196442	-0.0599205270409584	0.0363100431859493	-0.0586459785699844	-0.10114398598671	-0.0314768254756927	0.0788232982158661	0.0427915118634701	-0.0161639079451561	0.023021038621664	0.0318507626652718	0.0587632805109024	0.0857940465211868	-0.0518919862806797	-0.0695810765028	0.078719325363636	0.0239621549844742	-0.0906514748930931	-0.0753789395093918	0.0937147811055183	0.0385593958199024	0.043230377137661	-0.159352704882622	0.0509529188275337	-0.0509121976792812	0.00554292742162943	-0.0687698200345039	-0.123821727931499	-0.129089742898941	0.101857148110867	-0.0117182582616806	0.0946447402238846	0.110975578427315	0.111865729093552	0.0290287621319294	0.0450265593826771	0.0488492585718632	-0.13272750377655	-0.024620421230793	0.085330568253994	0.0725907981395721	0.0270292833447456	0.00102543085813522	0.132266387343407	-0.00358861591666937	0.0245760418474674	0.0575817264616489	-0.0680341795086861	0.0497450903058052	-0.0430782213807106	-0.0537302009761333	0.0289396811276674	-0.0552895627915859	0.14767387509346
InferredCov11	0.115920588374138	-0.0377982817590237	0.0396662019193172	0.0111472960561514	0.169120907783508	0.0884874165058136	0.0725453719496727	-0.0217642523348331	-0.128169670701027	0.0494068190455437	0.0218277052044868	-0.0333269089460373	0.177546560764313	-0.113744020462036	-0.0565286800265312	-0.00119354028720409	-0.0769251734018326	-0.0573761202394962	0.0816616788506508	0.00460814917460084	-0.0400432422757149	0.026448842138052	-0.074900783598423	0.0095935957506299	-0.0618186816573143	0.0481237061321735	-0.117446787655354	-0.039625097066164	-0.00620026420801878	-0.0461879596114159	-0.0493886284530163	0.0333261117339134	-0.181794732809067	0.0627116709947586	-0.0210723876953125	0.00576010253280401	0.0765453651547432	-0.000114929396659136	-0.1839459836483	0.0311911106109619	0.0701215341687202	-0.153973504900932	-0.0114913629367948	-0.0184321645647287	0.00242477119900286	-0.0814980715513229	0.0143560962751508	-0.0531629212200642	0.0540153197944164	0.0960408896207809	0.0597516410052776	-0.0203949548304081	0.103166162967682	-0.0104196006432176	0.0408967733383179	-0.053206630051136	0.018261980265379	-0.0791764259338379	-0.0430348590016365	0.0656480863690376	-0.0654662102460861	0.0415067709982395	0.0374490395188332	-0.0221669673919678	0.0485721416771412	-0.0858564823865891	-0.023220406845212	0.0525952279567719	-0.0566433742642403	0.107604891061783	0.0287095922976732	0.0405424498021603	-0.0320180989801884	-0.0702853128314018	0.0115392412990332	-0.0377432778477669	-0.107165940105915	0.097869873046875	-0.259057641029358	-0.133441403508186	0.00482469191774726	-0.0116915442049503	0.115162216126919	-0.0314709693193436	0.122433662414551	0.0989358350634575	-0.0286240596324205	-0.113482490181923	-0.000311769370455295	-0.0227755326777697	-0.043645616620779	-0.0294653587043285	0.0420036315917969	0.138427734375	-0.0268880482763052	-0.0764045491814613	0.0152062987908721	-0.116008758544922	0.00779780233278871	-0.0305849015712738	0.0220375619828701	0.0163088459521532	-0.0355100110173225	-0.0440377108752728	-0.0314332768321037	0.0602060221135616	-0.0279104672372341	-0.0356137864291668	0.121883772313595	0.116260379552841	-0.0732631683349609	-0.0365058146417141	-0.0320978425443172	0.0711164623498917	-0.00748684350401163	0.0298105962574482	0.0843188241124153	0.132754519581795	0.149596437811852	0.0831746906042099	-0.0163733493536711	0.0564574934542179	0.0151677280664444	0.0139613840728998
InferredCov12	-0.0692252293229103	0.0296845212578773	-0.0481258891522884	0.116184093058109	-0.0358687713742256	-0.0262398794293404	0.0129363909363747	-0.0153652271255851	-0.037520132958889	-0.0735222324728966	0.0764876008033752	0.0389820858836174	0.0724598988890648	0.127817213535309	-0.101276598870754	0.103278495371342	0.101807482540607	-0.068352997303009	0.183701515197754	0.114169247448444	0.0281073376536369	-0.0323627442121506	-0.0814760401844978	0.00463235890492797	0.00962737575173378	0.0700991600751877	-0.015778886154294	0.0411861352622509	0.0712143108248711	-0.047447457909584	-0.015883207321167	-0.100555337965488	-0.0248927399516106	0.00159019534476101	-0.0135540403425694	0.0115670394152403	0.0162920299917459	0.0684400573372841	0.0727519318461418	0.0439271777868271	0.0714074075222015	0.0946415737271309	0.0232829041779041	-0.0110372295603156	-0.0122618172317743	-0.0215232726186514	0.0164178628474474	0.0653201267123222	0.110006518661976	-0.103914402425289	0.100089378654957	-0.0124597614631057	0.204955160617828	-0.0386452153325081	0.00588404107838869	-0.0426330044865608	0.132275626063347	-0.119757279753685	-0.100892513990402	-0.0678023099899292	-0.0688483193516731	-0.0667918995022774	-0.0815406963229179	-0.0704742670059204	-0.0243452917784452	0.0322175398468971	-0.0118261752650142	-0.07029028236866	0.0521739833056927	-0.0914582312107086	-0.00708358408883214	0.0155483977869153	0.00933710020035505	0.0342481844127178	-0.0219975225627422	-0.00491688353940845	0.0226445440202951	-0.0256894584745169	0.0487603656947613	-0.0395725816488266	0.0645462051033974	0.0983168929815292	-0.0415191538631916	-0.0335774980485439	0.10415019094944	-0.0498168580234051	-0.119620151817799	0.033177126199007	-0.117569163441658	0.0192321836948395	0.112345479428768	-0.0410202108323574	0.224876686930656	0.075366199016571	0.00743134133517742	-0.017291396856308	0.0637749508023262	-0.0951633900403976	0.0280503518879414	0.0017235487466678	-0.0624720603227615	-0.155699372291565	-0.0204752534627914	0.101169891655445	-0.073805071413517	-0.0535938255488873	0.0830827429890633	-0.1387929469347	0.164109364151955	-0.145642876625061	-0.0166797768324614	-0.0511560253798962	-0.0761921033263206	-0.0513261035084724	-0.0395431853830814	0.0398007109761238	-0.00771335326135159	-0.053216241300106	-0.011299985460937	-0.0290191974490881	-0.0474974438548088	-0.0237904116511345	-0.199090525507927	0.0228753443807364
InferredCov13	0.0124573586508632	0.00715600466355681	-0.0119442455470562	-0.00192408682778478	0.00637821573764086	0.0740217491984367	-0.101684927940369	0.00138530856929719	0.0246230680495501	0.0074489745311439	-0.0036173383705318	-0.0777849406003952	0.00836833380162716	-0.0184372290968895	-0.00166412245016545	0.0698130279779434	0.0324782729148865	-0.0208731070160866	-0.0280452016741037	0.032361701130867	0.110164560377598	-0.0210010427981615	0.0535195283591747	0.136366203427315	-0.0622044131159782	0.0161009766161442	0.00576434331014752	0.0196298994123936	-0.209604769945145	-0.0211652554571629	0.0242560617625713	0.123070433735847	0.0827579498291016	-0.0228538736701012	0.0188794322311878	0.0343637354671955	0.0630038008093834	-0.0803083553910255	-0.00894602108746767	0.0594994574785233	0.0786852985620499	-0.0940174385905266	-0.166727766394615	-0.135484144091606	0.0698020309209824	-0.00113583356142044	-0.0412739366292953	0.00287123047746718	-0.0822501480579376	0.0207682810723782	-0.124993294477463	0.0437395162880421	0.100524924695492	-0.0309374909847975	-0.0411607436835766	0.050929706543684	0.0396142303943634	0.0557175129652023	-0.0618320293724537	-0.055609442293644	0.0999903008341789	0.103630892932415	-0.131154581904411	-0.00955948047339916	0.0958219841122627	0.0323871076107025	-0.0188883505761623	0.0250341277569532	0.0873977765440941	0.132060363888741	-0.0655558854341507	-0.00480184517800808	-0.0984585881233215	-0.0746796876192093	-0.0555677860975266	-0.0466266423463821	-0.055355791002512	-0.165759727358818	0.0107606435194612	0.175736039876938	0.0378867611289024	0.106984563171864	-0.0688304603099823	-0.111940793693066	0.045167151838541	-0.0410944931209087	0.0480031557381153	-0.0360128693282604	-0.0342452637851238	0.0869110450148582	0.00134183757472783	0.0202647373080254	-0.0375108309090137	-0.0430000089108944	0.0994550287723541	-0.0899787396192551	0.0666665807366371	0.136422365903854	-0.0867054462432861	0.0545724630355835	0.00565748196095228	-0.0108133731409907	-0.0836146101355553	0.130345240235329	0.0576737970113754	-0.140095457434654	-0.0445384830236435	-0.0333198420703411	-0.0533750280737877	-0.0699354782700539	-0.0590541660785675	-0.00573058193549514	-0.145629227161407	-0.0654673799872398	-0.0934787392616272	0.0330056361854076	0.0985526069998741	0.192534148693085	0.071254551410675	0.0857302770018578	-0.0459792017936707	0.0381294228136539	-0.0884034186601639	0.0867661088705063
InferredCov14	0.0113392816856503	0.0587586238980293	-0.0185561180114746	-0.0691963732242584	0.0673289149999619	-0.0924599468708038	-0.0149304019287229	-0.0776948183774948	-0.0909835174679756	0.133960008621216	0.0303313322365284	-0.0717902630567551	-0.0422458723187447	0.0674149841070175	0.0431986376643181	0.16036482155323	-0.0906990244984627	-0.0254376400262117	-0.0909460633993149	0.0281436517834663	-0.0989516749978065	-0.0819836035370827	0.131071180105209	-0.0371087156236172	-0.0502751208841801	0.0791551098227501	0.0304680243134499	-0.0880440920591354	0.0559216812252998	-0.147629663348198	0.0027232461143285	0.13365127146244	0.095047764480114	0.0372576303780079	0.0309901889413595	-0.0567655898630619	-0.0631048977375031	0.0438759028911591	0.0719387456774712	0.0502670332789421	-0.00764119857922196	0.0449919253587723	-0.0282754097133875	0.0472054705023766	0.0707134604454041	-0.0233176648616791	0.171509996056557	-0.0548136420547962	0.00791408121585846	0.00614683702588081	0.0125232376158237	-0.019263306632638	0.0436394177377224	0.188171118497849	-0.0792712718248367	-0.121061734855175	0.0902761146426201	0.019917318597436	-0.00713315233588219	0.130291014909744	0.110111728310585	-0.0554013252258301	-0.0985939428210258	0.14808115363121	-0.180562064051628	0.0542560443282127	0.00973734725266695	-0.0814907774329185	-0.0290940478444099	0.00868768803775311	-0.157543361186981	-0.017633181065321	-0.00581196649000049	-0.0381031855940819	-0.0686463862657547	-0.130205988883972	0.0302832536399364	0.0598082765936852	-0.0291552431881428	0.00875058677047491	0.0464682839810848	0.0355675481259823	-0.114223599433899	-0.0194906182587147	0.00218327180482447	-0.0422308593988419	-0.0800843015313148	0.11481049656868	-0.0418453477323055	-0.0730140283703804	-0.136770382523537	0.0496087931096554	0.0406336709856987	0.00728799868375063	-0.0548169277608395	0.00669426284730434	0.0415094383060932	-0.187760323286057	-0.0536104403436184	0.0693013519048691	0.00154690002091229	0.0599419251084328	0.0714107230305672	-0.0224169045686722	-0.00119265867397189	-0.0675590187311172	0.070634126663208	0.0306542981415987	-0.0231528468430042	0.078356646001339	0.00377307436428964	-0.0647774487733841	0.059597834944725	-0.123810857534409	-0.0466932319104671	-0.00669035781174898	0.0135013582184911	0.0748813077807426	0.127367749810219	-0.0295576117932796	0.0635722279548645	0.0754596069455147	0.023853175342083	-0.0628378316760063
InferredCov15	0.0456963330507278	0.0657025277614594	-0.00878406409174204	-0.100955121219158	0.0788213014602661	-0.0392079800367355	0.124217540025711	-0.00922730006277561	-0.00846755877137184	-0.0336556136608124	-0.0373971201479435	-0.0661608427762985	0.0426072776317596	0.0541865117847919	-0.0448814667761326	0.0188590921461582	0.0123661300167441	-0.0484325028955936	0.0138153564184904	0.0125207277014852	0.0598898157477379	-0.138094320893288	0.0290640722960234	-0.0333746075630188	0.0467030219733715	-0.100906200706959	0.029820155352354	0.0557632148265839	0.0944779440760612	-0.00426495959982276	-0.0229450594633818	0.0324303545057774	0.058450598269701	-0.101374693214893	-0.0676153302192688	0.0170345343649387	0.0437528938055038	-0.0834494158625603	0.0311678741127253	-0.00875419285148382	-0.0148913459852338	-0.0906723290681839	-0.0480734035372734	-0.0925108417868614	0.00177627289667726	-0.0398186407983303	-0.00732644367963076	0.0887008607387543	-0.0731998160481453	-0.0833181366324425	-0.122986555099487	-0.0125457122921944	-0.0262542068958282	-0.0434501506388187	-0.0272192489355803	0.0610123723745346	0.0406058169901371	0.0706662610173225	-0.0445293337106705	0.041319228708744	0.267677783966064	0.0215560551732779	0.190657183527946	-0.0478470176458359	-0.0809420794248581	-0.0641974806785583	-0.0828547775745392	-0.126927226781845	-0.128621101379395	-0.0151850637048483	0.0260900594294071	0.0495608597993851	-0.047959927469492	0.142583832144737	0.00895934551954269	0.0716789662837982	-0.0254252217710018	-0.10692934691906	-0.123915635049343	0.014198362827301	-0.0128539577126503	-0.0077374866232276	-0.00909147318452597	0.0351227074861526	0.0698447301983833	-0.0473297908902168	0.0161786265671253	-0.0222862809896469	-0.0329277105629444	0.0826425775885582	-0.0643426179885864	-0.0924896821379662	0.0294835790991783	-0.135915324091911	-0.0630893111228943	0.0864062309265137	0.100714482367039	-0.0760573446750641	-0.0120687019079924	0.0153120094910264	0.0393886305391788	-0.108934283256531	-0.0801898762583733	0.00167370098643005	-0.0359117574989796	-0.0140507463365793	0.0599011369049549	-0.0712135806679726	0.16584487259388	0.0489087514579296	0.104026816785336	0.199246779084206	0.174544081091881	0.0305903814733028	0.11356745660305	-0.0385983884334564	-0.096276730298996	-0.00531854992732406	0.0302560105919838	0.134690001606941	-0.0935025289654732	0.0451022908091545	-0.0156850032508373	0.0174605883657932
gender	2	2	1	2	1	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	1	1	2	1	2	2	2	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	1	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2
Platform	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
